tiempo_s,tau,progreso,posicion_m,velocidad_m_s,aceleracion_m_s2
0.0,0.0,0.0,0.0,0.0,0.0
0.015484218749999999,0.005,1.2406437500000003e-06,4.094124375000001e-07,7.912287712287713e-05,0.010168452925695685
0.030968437499999998,0.01,9.850600000000002e-06,3.250698000000001e-06,0.00031331868131868136,0.020030319331018637
0.046452656249999995,0.015,3.299518124999999e-05,1.0888409812499999e-05,0.000697864135864136,0.029588696049507975
0.061936874999999995,0.02,7.761920000000002e-05,2.561433600000001e-05,0.0012280839160839162,0.038846679914702816
0.07742109375,0.025,0.00015044921875000003,4.964824218750001e-05,0.0018993506493506498,0.04780736776014227
0.09290531249999999,0.03,0.00025799579999999996,8.5138614e-05,0.0027070849150849156,0.056473856419365476
0.10838953125,0.035,0.0004065557562500001,0.00013416339956250003,0.0036467552447552462,0.06484924272591154
0.12387374999999999,0.04,0.0006022144000000002,0.0001987307520000001,0.0047138781218781225,0.07293662351331957
0.13935796874999998,0.045,0.0008508477937499999,0.00028077977193749997,0.005904017982017983,0.08073909561512868
0.1548421875,0.05,0.001158125,0.00038218125,0.007212787212787213,0.08825975586487804
0.17032640624999998,0.055,0.0015295103312499999,0.0005047384093124999,0.008635846153846154,0.09550170109610671
0.18581062499999998,0.06,0.0019702655999999995,0.0006501876479999999,0.010168903096903097,0.10246802814235384
0.20129484374999998,0.065,0.0024854523687500006,0.0008201992816875002,0.011807714285714288,0.10916183383715856
0.2167790625,0.07,0.003079934200000001,0.0010163782860000002,0.013548083916083918,0.11558621501405993
0.23226328124999995,0.075,0.0037583789062499997,0.0012402650390625,0.015385864135864138,0.12174426850659713
0.24774749999999998,0.08,0.004525260800000001,0.0014933360640000005,0.01731695504495505,0.12763909114830924
0.26323171875,0.085,0.005384862943750001,0.0017770047714375002,0.019337304695304702,0.1332737797727354
0.27871593749999996,0.09,0.0063412794,0.002092622202,0.021442909090909096,0.1386514312134147
0.29420015624999996,0.095,0.007398417481250002,0.0024414777688125007,0.02362981218781219,0.14377514230388633
0.309684375,0.1,0.008560000000000002,0.0028248000000000006,0.025894105894105904,0.14864800987768934
0.32516859374999996,0.105,0.009829567518749997,0.003243757281187499,0.028231930069930064,0.15327313076836285
0.34065281249999996,0.11,0.011210480599999998,0.0036994585979999994,0.030639472527472535,0.15765360180944601
0.35613703124999996,0.115,0.012705922056250001,0.004192954278562501,0.03311296903096904,0.16179251983447795
0.37162124999999996,0.12,0.014318899199999997,0.0047252367359999995,0.0356487032967033,0.16569298167699764
0.38710546874999996,0.125,0.01605224609375,0.0052972412109375,0.038243006993007,0.1693580841705445
0.40258968749999996,0.13,0.017908625800000005,0.005909846514000002,0.040892259740259736,0.1727909241486574
0.41807390624999996,0.135,0.019890532631250003,0.0065638757683125016,0.04359288911088913,0.17599459844487558
0.433558125,0.14,0.022000294400000005,0.007260097152000002,0.046341370629370646,0.17897220389273794
0.4490423437499999,0.145,0.024240074668749997,0.007999224640687499,0.04913422777222778,0.18172683732578387
0.4645265624999999,0.15,0.026611874999999997,0.00878191875,0.05196803196803198,0.18426159557755242
0.48001078124999996,0.155,0.029117537206250002,0.0096087872780625,0.05483940259740261,0.18657957548158263
0.49549499999999996,0.16,0.03175874560000001,0.010480386048000005,0.05774500699300701,0.18868387387141364
0.51097921875,0.165,0.03453702924375,0.0113972196504375,0.06068156043956046,0.19057758758058466
0.5264634375,0.17,0.0374537642,0.012359742186000002,0.0636458261738262,0.19226381344263466
0.5419476562499999,0.175,0.04051017578124999,0.013368358007812498,0.06663461538461539,0.19374564829110288
0.5574318749999999,0.18,0.0437073408,0.014423422464000002,0.06964478721278722,0.19502618895952836
0.57291609375,0.185,0.047046189818749994,0.015525242640187498,0.07267324875124877,0.1961085322814503
0.5884003124999999,0.19,0.05052750940000001,0.016674078102000004,0.07571695504495506,0.1969957750904078
0.60388453125,0.195,0.054151944356249995,0.0178701416375625,0.07877290909090912,0.1976910142199399
0.61936875,0.2,0.057920000000000006,0.0191136,0.08183816183816187,0.19819734650358575
0.6348529687499999,0.205,0.061832044393749994,0.020404574649937498,0.0849098121878122,0.19851786877488453
0.6503371874999999,0.21,0.06588831059999999,0.021743142497999995,0.08798500699300699,0.19865567786737534
0.66582140625,0.215,0.07008889893124999,0.0231293366473125,0.09106094105894107,0.1986138706145973
0.6813056249999999,0.22,0.0744337792,0.024563147136,0.09413485714285716,0.19839554385008934
0.69678984375,0.225,0.07892279296875002,0.026044521679687505,0.09720404595404594,0.19800379440739085
0.7122740624999999,0.23,0.0835556558,0.027573366414000003,0.10026584615384618,0.19744171912004088
0.7277582812499999,0.235,0.08833195950624999,0.0291495466370625,0.10331764435564438,0.19671241482157842
0.7432424999999999,0.24,0.09325117439999998,0.030772887551999997,0.10635687512487516,0.19581897834554268
0.7587267187499999,0.245,0.09831265154374998,0.0324431750094375,0.109381020979021,0.19476450652547292
0.7742109374999999,0.25,0.103515625,0.034160156250000004,0.11238761238761241,0.193552096194908
0.78969515625,0.255,0.10885921408125004,0.03592354064681252,0.11537422777222778,0.1921848441873872
0.8051793749999999,0.26,0.11434242560000002,0.03773300044800001,0.1183384935064935,0.19066584733644956
