tiempo_s,tau,progreso,posicion_m,velocidad_m_s,aceleracion_m_s2
1.620117804216718,0.63,0.690606,0.22789998000000003,0.1794739488963142,-0.07784423368838957
1.6329758820279618,0.635,0.69757925,0.2302011525,0.1784537730821245,-0.08083824267640453
1.6458339598392056,0.64,0.704512,0.23248896000000002,0.1773951000673993,-0.08383225166441949
1.6586920376504495,0.645,0.71140275,0.2347629075,0.17629792985213874,-0.0868262606524345
1.6715501154616932,0.65,0.71825,0.23702250000000002,0.1751622624363427,-0.08982026964044952
1.684408193272937,0.655,0.7250522500000002,0.23926724250000006,0.17398809782001112,-0.09281427862846447
1.6972662710841808,0.66,0.7318080000000001,0.24149664000000004,0.17277543600314413,-0.09580828761647944
1.7101243488954245,0.665,0.7385157499999999,0.24371019749999998,0.17152427698574174,-0.09880229660449445
1.7229824267066685,0.67,0.7451740000000001,0.24590742000000004,0.17023462076780382,-0.10179630559250946
1.7358405045179122,0.675,0.7517812500000002,0.24808781250000006,0.16890646734933046,-0.10479031458052446
1.748698582329156,0.68,0.7583360000000001,0.25025088000000006,0.16753981673032156,-0.10778432356853938
1.7615566601403998,0.685,0.7648367500000001,0.2523961275,0.1661346689107773,-0.11077833255655439
1.7744147379516433,0.69,0.7712819999999998,0.25452305999999997,0.16469102389069762,-0.1137723415445693
1.7872728157628872,0.695,0.7776702499999998,0.25663118249999994,0.16320888167008246,-0.11676635053258431
1.800130893574131,0.7,0.7839999999999999,0.25872,0.1616882422489317,-0.11976035952059924
1.8129889713853748,0.705,0.79026975,0.2607890175,0.16012910562724553,-0.12275436850861425
1.8258470491966186,0.71,0.7964780000000001,0.26283774000000004,0.158531471805024,-0.12574837749662926
1.8387051270078623,0.715,0.8026232499999998,0.2648656724999999,0.15689534078226702,-0.12874238648464426
1.8515632048191062,0.72,0.808704,0.26687232,0.15522071255897452,-0.13173639547265925
1.86442128263035,0.725,0.81471875,0.26885718750000004,0.15350758713514642,-0.1347304044606742
1.8772793604415938,0.73,0.8206659999999999,0.27081977999999995,0.15175596451078308,-0.1377244134486892
1.8901374382528375,0.735,0.8265442499999999,0.2727596025,0.14996584468588423,-0.14071842243670418
1.9029955160640815,0.74,0.8323519999999999,0.27467615999999995,0.1481372276604498,-0.14371243142471912
1.9158535938753252,0.745,0.8380877499999999,0.2765689575,0.14627011343448001,-0.14670644041273412
1.9287116716865689,0.75,0.84375,0.2784375,0.14436450200797474,-0.1497004494007491
1.9415697494978128,0.755,0.84933725,0.2802812925,0.14242039338093404,-0.15269445838876414
1.9544278273090565,0.76,0.854848,0.28209984000000005,0.14043778755335787,-0.15568846737677913
1.9672859051203004,0.765,0.86028075,0.28389264750000004,0.13841668452524614,-0.15868247636479405
1.9801439829315441,0.77,0.8656339999999999,0.28565922,0.1363570842965991,-0.16167648535280907
1.993002060742788,0.775,0.8709062500000002,0.2873990625000001,0.13425898686741647,-0.16467049434082406
2.005860138554032,0.78,0.8760960000000001,0.28911168000000004,0.1321223922376984,-0.16766450332883898
2.0187182163652757,0.785,0.88120175,0.29079657750000004,0.12994730040744498,-0.170658512316854
2.0315762941765194,0.79,0.8862220000000002,0.29245326000000005,0.127733711376656,-0.173652521304869
2.044434371987763,0.795,0.89115525,0.2940812325,0.12548162514533165,-0.17664653029288402
