section,row,column,value
jacobian_error,5,4,0
jacobian_error,5,5,1.70943703637e-10
jacobian_error,5,6,5.76051487602e-11
jacobian_error,6,1,0
jacobian_error,6,2,2.0510355098e-10
jacobian_error,6,3,2.0510355098e-10
jacobian_error,6,4,2.0510355098e-10
jacobian_error,6,5,-4.20674332741e-20
jacobian_error,6,6,0
qdot_rad_s,1,1,5.79781010848e-11
qdot_rad_s,2,1,0.102649020812
qdot_rad_s,3,1,0.356993974707
qdot_rad_s,4,1,-0.459642995519
qdot_rad_s,5,1,3.05399616404e-17
qdot_rad_s,6,1,5.79780999748e-11
xdot_moveit,1,1,1.05472317042e-16
xdot_moveit,2,1,-2.21912997821e-17
xdot_moveit,3,1,-0.2
xdot_moveit,4,1,-3.00576132786e-17
xdot_moveit,5,1,-7.23872843733e-17
xdot_moveit,6,1,1.10997880705e-18
xdot_dh,1,1,2.26678342774e-11
xdot_dh,2,1,3.41887615572e-11
xdot_dh,3,1,-0.2
xdot_dh,4,1,-3.00411311027e-17
xdot_dh,5,1,-7.2383944531e-17
xdot_dh,6,1,1.10997880705e-18
xdot_target,1,1,0
xdot_target,2,1,0
xdot_target,3,1,-0.2
xdot_target,4,1,0
xdot_target,5,1,0
xdot_target,6,1,0
position_error_m,1,1,3.48836614139e-11
orientation_error_rad,1,1,0
fk_matrix_max_error,1,1,2.84282727997e-10
jacobian_max_error,1,1,2.84282727997e-10
jacobian_frobenius_error,1,1,5.34433144149e-10
tcp_speed_required_m_s,1,1,0.2
cartesian_velocity_error,1,1,1.44370919742e-16
joint_velocity_limits_ok,1,1,1
