tiempo_s,tau,progreso,posicion_m,velocidad_m_s,aceleracion_m_s2
0.0,0.0,0.0,0.0,0.0,0.019960059920099887
0.04979912122718633,0.005,7.475e-05,2.46675e-05,0.0009890234764446423,0.01976045932089889
0.09959824245437265,0.01,0.00029800000000000003,9.834000000000001e-05,0.001968107018452655,0.01956085872169789
0.14939736368155895,0.015,0.00066825,0.00022052250000000002,0.0029372506260240384,0.01936125812249689
0.1991964849087453,0.02,0.0011840000000000002,0.00039072000000000005,0.003896454299158792,0.01916165752329589
0.24899560613593164,0.025,0.0018437500000000003,0.0006084375000000001,0.004845718037856917,0.018962056924094892
0.2987947273631179,0.03,0.0026460000000000003,0.0008731800000000002,0.005785041842118411,0.018762456324893893
0.3485938485903043,0.035,0.0035892500000000004,0.0011844525000000003,0.006714425711943277,0.018562855725692894
0.3983929698174906,0.04,0.004672000000000001,0.0015417600000000003,0.007633869647331511,0.018363255126491895
0.4481920910446769,0.045,0.0058927499999999996,0.0019446074999999998,0.008543373648283118,0.018163654527290896
0.49799121227186327,0.05,0.007250000000000001,0.0023925000000000005,0.009442937714798094,0.0179640539280899
0.5477903334990496,0.055,0.00874225,0.0028849425000000003,0.010332561846876441,0.017764453328888898
0.5975894547262358,0.06,0.010368,0.0034214400000000004,0.011212246044518155,0.017564852729687903
0.6473885759534223,0.065,0.012125750000000003,0.004001497500000001,0.012081990307723245,0.0173652521304869
0.6971876971806086,0.07,0.014014,0.00462462,0.012941794636491703,0.0171656515312859
0.7469868184077948,0.075,0.01603125,0.005290312500000001,0.01379165903082353,0.016966050932084902
0.7967859396349812,0.08,0.018176,0.00599808,0.014631583490718728,0.016766450332883903
0.8465850608621676,0.085,0.020446750000000003,0.006747427500000002,0.0154615680161773,0.016566849733682908
0.8963841820893538,0.09,0.022841999999999998,0.0075378599999999995,0.01628161260719924,0.01636724913448191
0.9461833033165401,0.095,0.02536025,0.0083688825,0.01709171726378455,0.016167648535280906
0.9959824245437265,0.1,0.028000000000000004,0.009240000000000002,0.01789188198593323,0.01596804793607991
1.0457815457709128,0.105,0.030759749999999995,0.0101507175,0.01868210677364528,0.01576844733687891
1.0955806669980992,0.11,0.033638,0.01110054,0.019462391626920702,0.01556884673767791
1.1453797882252854,0.115,0.03663325,0.0120889725,0.020232736545759494,0.015369246138476914
1.1951789094524716,0.12,0.039744,0.01311552,0.020993141530161654,0.015169645539275915
1.244978030679658,0.125,0.04296875,0.014179687500000001,0.021743606580127188,0.014970044940074916
1.2947771519068445,0.13,0.04630600000000001,0.015280980000000003,0.02248413169565609,0.014770444340873915
1.3445762731340307,0.135,0.04975425,0.016418902500000002,0.023214716876748365,0.014570843741672918
1.3943753943612172,0.14,0.053312000000000005,0.01759296,0.02393536212340401,0.01437124314247192
1.4441745155884032,0.145,0.056977749999999994,0.0188026575,0.02464606743562302,0.014171642543270918
1.4939736368155896,0.15,0.060750000000000005,0.020047500000000003,0.025346832813405402,0.013972041944069922
1.543772758042776,0.155,0.06462725,0.0213269925,0.026037658256751164,0.013772441344868925
1.5935718792699625,0.16,0.068608,0.022640640000000004,0.02671854376566029,0.013572840745667922
1.6433710004971487,0.165,0.07269075000000001,0.023987947500000006,0.027389489340132783,0.013373240146466923
1.6931701217243351,0.17,0.07687400000000001,0.025368420000000006,0.02805049498016865,0.013173639547265924
1.7429692429515211,0.175,0.08115624999999999,0.026781562499999998,0.028701560685767884,0.012974038948064927
1.7927683641787076,0.18,0.085536,0.028226880000000003,0.029342686456930497,0.012774438348863928
1.842567485405894,0.185,0.09001174999999999,0.029703877499999996,0.02997387229365647,0.012574837749662929
1.8923666066330802,0.19,0.094582,0.03121206,0.030595118195945827,0.01237523715046193
1.9421657278602666,0.195,0.09924525000000001,0.0327509325,0.031206424163798537,0.012175636551260933
1.991964849087453,0.2,0.10400000000000002,0.03432000000000001,0.031807790197214636,0.01197603595205993
2.0417639703146393,0.205,0.10884474999999999,0.0359187675,0.032399216296194085,0.011776435352858935
2.0915630915418255,0.21,0.11377799999999998,0.037546739999999995,0.03298070246073692,0.011576834753657934
2.1413622127690117,0.215,0.11879825,0.0392034225,0.03355224869084312,0.011377234154456935
2.1911613339961984,0.22,0.123904,0.04088832,0.03411385498651269,0.011177633555255936
2.2409604552233846,0.225,0.12909375,0.042600937500000005,0.034665521347745636,0.010978032956054937
2.290759576450571,0.23,0.134366,0.04434078,0.03520724777454195,0.010778432356853938
2.340558697677757,0.235,0.13971925,0.0461073525,0.03573903426690162,0.01057883175765294
2.3903578189049433,0.24,0.145152,0.047900160000000004,0.036260880824824676,0.010379231158451942
2.44015694013213,0.245,0.15066274999999998,0.049718707499999994,0.036772787448311105,0.010179630559250943
2.489956061359316,0.25,0.15625,0.051562500000000004,0.037274754137360894,0.009980029960049944
2.5397551825865023,0.255,0.16191224999999998,0.0534310425,0.037766780891974064,0.009780429360848945
2.589554303813689,0.26,0.16764800000000002,0.055323840000000006,0.03824886771215059,0.009580828761647946
2.6393534250408752,0.265,0.17345575000000002,0.05724039750000001,0.0387210145978905,0.009381228162446947
2.6891525462680614,0.27,0.179334,0.05918022,0.03918322154919378,0.009181627563245948
2.738951667495248,0.275,0.18528125000000004,0.06114281250000001,0.03963548856606042,0.008982026964044947
2.7887507887224343,0.28,0.19129600000000002,0.06312768,0.04007781564849043,0.00878242636484395
2.83854990994962,0.285,0.19737675,0.0651343275,0.04051020279648382,0.00858282576564295
2.8883490311768063,0.29,0.20352199999999998,0.06716226,0.040932650010040574,0.008383225166441955
