section,row,column,value
jacobian_error,5,4,0
jacobian_error,5,5,1.70943814659e-10
jacobian_error,5,6,5.76050931948e-11
jacobian_error,6,1,0
jacobian_error,6,2,2.0510355098e-10
jacobian_error,6,3,2.0510355098e-10
jacobian_error,6,4,2.0510355098e-10
jacobian_error,6,5,-4.20674332741e-20
jacobian_error,6,6,0
qdot_rad_s,1,1,5.7978090861e-11
qdot_rad_s,2,1,0.1026495092
qdot_rad_s,3,1,0.356993524577
qdot_rad_s,4,1,-0.459643033777
qdot_rad_s,5,1,-2.46945799276e-17
qdot_rad_s,6,1,5.79780810026e-11
xdot_moveit,1,1,-8.06196380067e-18
xdot_moveit,2,1,-1.21022172218e-17
xdot_moveit,3,1,-0.2
xdot_moveit,4,1,-2.05816107408e-17
xdot_moveit,5,1,1.36461792889e-17
xdot_moveit,6,1,9.85848937808e-18
xdot_dh,1,1,2.2667727682e-11
xdot_dh,2,1,3.4188754299e-11
xdot_dh,3,1,-0.2
xdot_dh,4,1,-2.05651285814e-17
xdot_dh,5,1,1.36495191174e-17
xdot_dh,6,1,9.85848936516e-18
xdot_target,1,1,0
xdot_target,2,1,0
xdot_target,3,1,-0.2
xdot_target,4,1,0
xdot_target,5,1,0
xdot_target,6,1,0
position_error_m,1,1,3.4883731135e-11
orientation_error_rad,1,1,2.10734242554e-08
fk_matrix_max_error,1,1,2.84282657669e-10
jacobian_max_error,1,1,2.84282644693e-10
jacobian_frobenius_error,1,1,5.34433060162e-10
tcp_speed_required_m_s,1,1,0.2
cartesian_velocity_error,1,1,6.32452176509e-17
joint_velocity_limits_ok,1,1,1
