section,row,column,value
qdot_rad_s,1,1,0.05
qdot_rad_s,2,1,0.05
qdot_rad_s,3,1,0.05
qdot_rad_s,4,1,0.05
qdot_rad_s,5,1,0.05
qdot_rad_s,6,1,0.05
xdot_moveit,1,1,0.00344756726395
xdot_moveit,2,1,0.0284599370478
xdot_moveit,3,1,-0.0534224824036
xdot_moveit,4,1,0.0500001836497
xdot_moveit,5,1,0.149999816319
xdot_moveit,6,1,1.83630164283e-07
xdot_dh,1,1,0.00344756726565
xdot_dh,2,1,0.0284599370596
xdot_dh,3,1,-0.0534224824053
xdot_dh,4,1,0.0500001836599
xdot_dh,5,1,0.14999981634
xdot_dh,6,1,1.83660929798e-07
position_error_m,1,1,5.80903410747e-11
orientation_error_rad,1,1,2.98023223877e-08
jacobian_max_error,1,1,2.05104304366e-10
jacobian_frobenius_error,1,1,5.26332275052e-10
